# Selection : patch(outletGeo)
# Faces  :    94
# Area   :    8.762406e-06
# Time        	areaAverage(U)
0.199763      	(-2.025094e+00 1.971986e+00 3.145225e-08)
0.19978       	(-2.025089e+00 1.971997e+00 3.146099e-08)
0.199797      	(-2.025085e+00 1.972007e+00 3.146662e-08)
0.199814      	(-2.025080e+00 1.972017e+00 3.147056e-08)
0.199831      	(-2.025075e+00 1.972028e+00 3.147571e-08)
0.199848      	(-2.025070e+00 1.972038e+00 3.148190e-08)
0.199865      	(-2.025065e+00 1.972047e+00 3.148888e-08)
0.199882      	(-2.025059e+00 1.972057e+00 3.149638e-08)
0.199899      	(-2.025053e+00 1.972066e+00 3.150346e-08)
0.199915      	(-2.025047e+00 1.972075e+00 3.150969e-08)
0.199932      	(-2.025041e+00 1.972084e+00 3.151513e-08)
0.199949      	(-2.025034e+00 1.972092e+00 3.152030e-08)
0.199966      	(-2.025027e+00 1.972101e+00 3.152611e-08)
0.199983      	(-2.025020e+00 1.972109e+00 3.153228e-08)
0.2           	(-2.025013e+00 1.972117e+00 3.153906e-08)
0.200017      	(-2.025007e+00 1.972126e+00 3.153684e-08)
0.200034      	(-2.025001e+00 1.972135e+00 3.152872e-08)
0.200051      	(-2.024995e+00 1.972144e+00 3.152044e-08)
0.200068      	(-2.024988e+00 1.972153e+00 3.151680e-08)
0.200084      	(-2.024981e+00 1.972161e+00 3.151460e-08)
0.200101      	(-2.024974e+00 1.972169e+00 3.151296e-08)
0.200118      	(-2.024966e+00 1.972176e+00 3.151409e-08)
0.200135      	(-2.024957e+00 1.972183e+00 3.151556e-08)
0.200152      	(-2.024948e+00 1.972190e+00 3.151780e-08)
0.200169      	(-2.024939e+00 1.972196e+00 3.151915e-08)
0.200186      	(-2.024929e+00 1.972201e+00 3.151920e-08)
0.200203      	(-2.024919e+00 1.972207e+00 3.151789e-08)
0.20022       	(-2.024909e+00 1.972212e+00 3.151547e-08)
0.200236      	(-2.024899e+00 1.972217e+00 3.151273e-08)
0.200253      	(-2.024888e+00 1.972221e+00 3.151000e-08)
0.20027       	(-2.024877e+00 1.972226e+00 3.150772e-08)
0.200287      	(-2.024866e+00 1.972230e+00 3.150616e-08)
0.200304      	(-2.024854e+00 1.972234e+00 3.150550e-08)
0.200321      	(-2.024843e+00 1.972238e+00 3.150357e-08)
0.200338      	(-2.024831e+00 1.972241e+00 3.150062e-08)
0.200355      	(-2.024819e+00 1.972245e+00 3.149727e-08)
0.200372      	(-2.024806e+00 1.972248e+00 3.149401e-08)
0.200389      	(-2.024794e+00 1.972251e+00 3.149106e-08)
0.200405      	(-2.024781e+00 1.972253e+00 3.148848e-08)
0.200422      	(-2.024768e+00 1.972256e+00 3.148616e-08)
0.200439      	(-2.024755e+00 1.972258e+00 3.148395e-08)
0.200456      	(-2.024741e+00 1.972260e+00 3.148065e-08)
0.200473      	(-2.024727e+00 1.972262e+00 3.147737e-08)
0.20049       	(-2.024713e+00 1.972263e+00 3.147413e-08)
0.200507      	(-2.024699e+00 1.972265e+00 3.147131e-08)
0.200524      	(-2.024685e+00 1.972266e+00 3.146852e-08)
0.200541      	(-2.024670e+00 1.972267e+00 3.146580e-08)
0.200557      	(-2.024655e+00 1.972267e+00 3.146318e-08)
0.200574      	(-2.024640e+00 1.972268e+00 3.146067e-08)
0.200591      	(-2.024624e+00 1.972268e+00 3.145826e-08)
0.200608      	(-2.024609e+00 1.972268e+00 3.145594e-08)
0.200625      	(-2.024593e+00 1.972268e+00 3.145368e-08)
0.200642      	(-2.024577e+00 1.972267e+00 3.145146e-08)
0.200659      	(-2.024560e+00 1.972267e+00 3.144925e-08)
0.200676      	(-2.024544e+00 1.972266e+00 3.144703e-08)
0.200693      	(-2.024527e+00 1.972265e+00 3.144482e-08)
0.200709      	(-2.024510e+00 1.972264e+00 3.144261e-08)
0.200726      	(-2.024493e+00 1.972262e+00 3.144040e-08)
0.200743      	(-2.024475e+00 1.972260e+00 3.143821e-08)
0.20076       	(-2.024457e+00 1.972258e+00 3.143605e-08)
0.200777      	(-2.024439e+00 1.972256e+00 3.143390e-08)
0.200794      	(-2.024421e+00 1.972254e+00 3.143178e-08)
0.200811      	(-2.024403e+00 1.972251e+00 3.142967e-08)
0.200828      	(-2.024384e+00 1.972248e+00 3.142765e-08)
0.200845      	(-2.024365e+00 1.972245e+00 3.142562e-08)
0.200861      	(-2.024346e+00 1.972242e+00 3.142354e-08)
0.200878      	(-2.024326e+00 1.972239e+00 3.142137e-08)
0.200895      	(-2.024307e+00 1.972235e+00 3.141909e-08)
0.200912      	(-2.024287e+00 1.972231e+00 3.141672e-08)
0.200929      	(-2.024267e+00 1.972227e+00 3.141430e-08)
0.200946      	(-2.024247e+00 1.972222e+00 3.141388e-08)
0.200963      	(-2.024226e+00 1.972218e+00 3.141437e-08)
0.20098       	(-2.024205e+00 1.972213e+00 3.141464e-08)
0.200997      	(-2.024184e+00 1.972208e+00 3.141393e-08)
0.201014      	(-2.024163e+00 1.972203e+00 3.141181e-08)
0.20103       	(-2.024141e+00 1.972197e+00 3.140814e-08)
0.201047      	(-2.024120e+00 1.972191e+00 3.140304e-08)
0.201064      	(-2.024098e+00 1.972186e+00 3.139685e-08)
0.201081      	(-2.024076e+00 1.972179e+00 3.139000e-08)
0.201098      	(-2.024053e+00 1.972173e+00 3.138887e-08)
0.201115      	(-2.024030e+00 1.972167e+00 3.139088e-08)
0.201132      	(-2.024008e+00 1.972160e+00 3.139376e-08)
0.201149      	(-2.023984e+00 1.972153e+00 3.139591e-08)
0.201166      	(-2.023961e+00 1.972145e+00 3.139653e-08)
0.201182      	(-2.023938e+00 1.972138e+00 3.139554e-08)
0.201199      	(-2.023914e+00 1.972130e+00 3.139333e-08)
0.201216      	(-2.023890e+00 1.972122e+00 3.139053e-08)
0.201233      	(-2.023865e+00 1.972114e+00 3.138772e-08)
0.20125       	(-2.023841e+00 1.972106e+00 3.138535e-08)
0.201267      	(-2.023816e+00 1.972097e+00 3.138360e-08)
0.201284      	(-2.023791e+00 1.972089e+00 3.138246e-08)
0.201301      	(-2.023766e+00 1.972080e+00 3.138175e-08)
0.201318      	(-2.023741e+00 1.972070e+00 3.138121e-08)
0.201334      	(-2.023715e+00 1.972061e+00 3.138059e-08)
0.201351      	(-2.023689e+00 1.972051e+00 3.137971e-08)
0.201368      	(-2.023663e+00 1.972041e+00 3.137849e-08)
0.201385      	(-2.023636e+00 1.972031e+00 3.137691e-08)
0.201402      	(-2.023610e+00 1.972021e+00 3.137499e-08)
0.201419      	(-2.023583e+00 1.972010e+00 3.137285e-08)
0.201436      	(-2.023556e+00 1.972000e+00 3.137061e-08)
0.201453      	(-2.023529e+00 1.971989e+00 3.136837e-08)
0.20147       	(-2.023501e+00 1.971977e+00 3.136344e-08)
0.201486      	(-2.023473e+00 1.971966e+00 3.135738e-08)
0.201503      	(-2.023445e+00 1.971954e+00 3.135150e-08)
0.20152       	(-2.023417e+00 1.971942e+00 3.134665e-08)
0.201537      	(-2.023389e+00 1.971930e+00 3.134321e-08)
0.201554      	(-2.023360e+00 1.971918e+00 3.134111e-08)
0.201571      	(-2.023329e+00 1.971903e+00 3.134015e-08)
0.201588      	(-2.023297e+00 1.971887e+00 3.133620e-08)
0.201605      	(-2.023264e+00 1.971871e+00 3.133298e-08)
0.201622      	(-2.023231e+00 1.971854e+00 3.133103e-08)
0.201639      	(-2.023198e+00 1.971838e+00 3.133052e-08)
0.201656      	(-2.023166e+00 1.971822e+00 3.133534e-08)
0.201673      	(-2.023134e+00 1.971807e+00 3.134362e-08)
0.201689      	(-2.023102e+00 1.971792e+00 3.135270e-08)
0.201706      	(-2.023071e+00 1.971777e+00 3.136070e-08)
0.201723      	(-2.023039e+00 1.971762e+00 3.136623e-08)
0.20174       	(-2.023008e+00 1.971746e+00 3.136845e-08)
0.201757      	(-2.022976e+00 1.971731e+00 3.136717e-08)
0.201774      	(-2.022944e+00 1.971716e+00 3.136272e-08)
0.201791      	(-2.022912e+00 1.971700e+00 3.135577e-08)
0.201808      	(-2.022880e+00 1.971685e+00 3.134720e-08)
0.201825      	(-2.022847e+00 1.971669e+00 3.133790e-08)
0.201842      	(-2.022815e+00 1.971653e+00 3.132869e-08)
0.201859      	(-2.022782e+00 1.971636e+00 3.132018e-08)
0.201876      	(-2.022748e+00 1.971620e+00 3.131278e-08)
0.201893      	(-2.022715e+00 1.971603e+00 3.130668e-08)
0.201909      	(-2.022681e+00 1.971586e+00 3.130191e-08)
0.201926      	(-2.022647e+00 1.971568e+00 3.129834e-08)
0.201943      	(-2.022613e+00 1.971551e+00 3.129577e-08)
0.20196       	(-2.022579e+00 1.971533e+00 3.129396e-08)
0.201977      	(-2.022544e+00 1.971515e+00 3.129266e-08)
0.201994      	(-2.022510e+00 1.971497e+00 3.129166e-08)
0.202011      	(-2.022474e+00 1.971479e+00 3.129080e-08)
0.202028      	(-2.022439e+00 1.971460e+00 3.128995e-08)
0.202045      	(-2.022404e+00 1.971441e+00 3.128906e-08)
0.202062      	(-2.022368e+00 1.971422e+00 3.128809e-08)
0.202079      	(-2.022332e+00 1.971403e+00 3.128704e-08)
0.202096      	(-2.022296e+00 1.971383e+00 3.128593e-08)
0.202113      	(-2.022260e+00 1.971364e+00 3.128476e-08)
0.20213       	(-2.022223e+00 1.971344e+00 3.128356e-08)
0.202146      	(-2.022186e+00 1.971323e+00 3.128235e-08)
0.202163      	(-2.022149e+00 1.971303e+00 3.128113e-08)
0.20218       	(-2.022112e+00 1.971282e+00 3.127992e-08)
0.202197      	(-2.022074e+00 1.971262e+00 3.127870e-08)
0.202214      	(-2.022037e+00 1.971241e+00 3.127749e-08)
0.202231      	(-2.021999e+00 1.971219e+00 3.127627e-08)
0.202248      	(-2.021960e+00 1.971198e+00 3.127505e-08)
0.202265      	(-2.021922e+00 1.971176e+00 3.127381e-08)
0.202282      	(-2.021883e+00 1.971154e+00 3.127257e-08)
0.202299      	(-2.021844e+00 1.971132e+00 3.127131e-08)
0.202316      	(-2.021805e+00 1.971109e+00 3.127004e-08)
0.202333      	(-2.021766e+00 1.971087e+00 3.126876e-08)
0.20235       	(-2.021726e+00 1.971064e+00 3.126749e-08)
0.202366      	(-2.021687e+00 1.971041e+00 3.126621e-08)
0.202383      	(-2.021646e+00 1.971018e+00 3.126494e-08)
0.2024        	(-2.021606e+00 1.970994e+00 3.126367e-08)
0.202417      	(-2.021566e+00 1.970970e+00 3.126241e-08)
0.202434      	(-2.021525e+00 1.970946e+00 3.126116e-08)
0.202451      	(-2.021484e+00 1.970922e+00 3.125991e-08)
0.202468      	(-2.021443e+00 1.970898e+00 3.125868e-08)
0.202485      	(-2.021401e+00 1.970873e+00 3.125746e-08)
0.202502      	(-2.021360e+00 1.970848e+00 3.125624e-08)
0.202519      	(-2.021318e+00 1.970823e+00 3.125504e-08)
0.202536      	(-2.021276e+00 1.970798e+00 3.125384e-08)
0.202553      	(-2.021234e+00 1.970772e+00 3.125265e-08)
0.20257       	(-2.021191e+00 1.970746e+00 3.125147e-08)
0.202587      	(-2.021148e+00 1.970720e+00 3.125029e-08)
0.202603      	(-2.021105e+00 1.970694e+00 3.124913e-08)
0.20262       	(-2.021062e+00 1.970668e+00 3.124797e-08)
0.202637      	(-2.021019e+00 1.970641e+00 3.124683e-08)
0.202654      	(-2.020975e+00 1.970614e+00 3.124568e-08)
0.202671      	(-2.020931e+00 1.970587e+00 3.124455e-08)
0.202688      	(-2.020887e+00 1.970560e+00 3.124342e-08)
0.202705      	(-2.020842e+00 1.970532e+00 3.124230e-08)
0.202722      	(-2.020798e+00 1.970504e+00 3.124119e-08)
0.202739      	(-2.020753e+00 1.970476e+00 3.124009e-08)
0.202756      	(-2.020708e+00 1.970448e+00 3.123900e-08)
0.202773      	(-2.020662e+00 1.970420e+00 3.123791e-08)
0.20279       	(-2.020617e+00 1.970391e+00 3.123683e-08)
0.202807      	(-2.020571e+00 1.970362e+00 3.123576e-08)
0.202823      	(-2.020525e+00 1.970333e+00 3.123470e-08)
0.20284       	(-2.020479e+00 1.970304e+00 3.123364e-08)
0.202857      	(-2.020432e+00 1.970274e+00 3.123259e-08)
0.202874      	(-2.020386e+00 1.970245e+00 3.123155e-08)
0.202891      	(-2.020339e+00 1.970215e+00 3.123052e-08)
0.202908      	(-2.020292e+00 1.970184e+00 3.122949e-08)
0.202925      	(-2.020244e+00 1.970154e+00 3.122847e-08)
0.202942      	(-2.020197e+00 1.970123e+00 3.122745e-08)
0.202959      	(-2.020149e+00 1.970092e+00 3.122644e-08)
0.202976      	(-2.020101e+00 1.970061e+00 3.122543e-08)
0.202993      	(-2.020052e+00 1.970030e+00 3.122443e-08)
0.20301       	(-2.020004e+00 1.969998e+00 3.122344e-08)
0.203027      	(-2.019955e+00 1.969967e+00 3.122255e-08)
0.203044      	(-2.019906e+00 1.969935e+00 3.122164e-08)
0.20306       	(-2.019857e+00 1.969902e+00 3.122073e-08)
0.203077      	(-2.019807e+00 1.969870e+00 3.121982e-08)
0.203094      	(-2.019758e+00 1.969837e+00 3.121891e-08)
0.203111      	(-2.019708e+00 1.969804e+00 3.121799e-08)
0.203128      	(-2.019658e+00 1.969771e+00 3.121707e-08)
0.203145      	(-2.019607e+00 1.969738e+00 3.121616e-08)
0.203162      	(-2.019557e+00 1.969704e+00 3.121524e-08)
0.203179      	(-2.019506e+00 1.969671e+00 3.121433e-08)
0.203196      	(-2.019455e+00 1.969637e+00 3.121343e-08)
0.203213      	(-2.019404e+00 1.969603e+00 3.121253e-08)
0.20323       	(-2.019352e+00 1.969568e+00 3.121164e-08)
0.203247      	(-2.019300e+00 1.969533e+00 3.121075e-08)
0.203264      	(-2.019248e+00 1.969499e+00 3.120987e-08)
0.20328       	(-2.019196e+00 1.969463e+00 3.120899e-08)
0.203297      	(-2.019144e+00 1.969428e+00 3.120812e-08)
0.203314      	(-2.019091e+00 1.969393e+00 3.120726e-08)
0.203331      	(-2.019038e+00 1.969357e+00 3.120640e-08)
0.203348      	(-2.018985e+00 1.969321e+00 3.120554e-08)
0.203365      	(-2.018931e+00 1.969285e+00 3.120468e-08)
0.203382      	(-2.018878e+00 1.969248e+00 3.120383e-08)
0.203399      	(-2.018824e+00 1.969212e+00 3.120298e-08)
0.203416      	(-2.018770e+00 1.969175e+00 3.120213e-08)
0.203433      	(-2.018716e+00 1.969138e+00 3.120128e-08)
0.20345       	(-2.018661e+00 1.969100e+00 3.120044e-08)
0.203467      	(-2.018606e+00 1.969063e+00 3.119960e-08)
0.203484      	(-2.018551e+00 1.969025e+00 3.119877e-08)
0.203501      	(-2.018496e+00 1.968987e+00 3.119794e-08)
0.203517      	(-2.018441e+00 1.968949e+00 3.119712e-08)
0.203534      	(-2.018385e+00 1.968911e+00 3.119630e-08)
0.203551      	(-2.018329e+00 1.968872e+00 3.119549e-08)
0.203568      	(-2.018273e+00 1.968833e+00 3.119468e-08)
0.203585      	(-2.018217e+00 1.968794e+00 3.119387e-08)
0.203602      	(-2.018160e+00 1.968755e+00 3.119307e-08)
0.203619      	(-2.018103e+00 1.968715e+00 3.119227e-08)
0.203636      	(-2.018046e+00 1.968675e+00 3.119147e-08)
0.203653      	(-2.017989e+00 1.968635e+00 3.119067e-08)
0.20367       	(-2.017931e+00 1.968595e+00 3.118988e-08)
0.203687      	(-2.017873e+00 1.968555e+00 3.118909e-08)
0.203704      	(-2.017816e+00 1.968514e+00 3.118830e-08)
0.203721      	(-2.017757e+00 1.968473e+00 3.118751e-08)
0.203737      	(-2.017699e+00 1.968432e+00 3.118673e-08)
0.203754      	(-2.017640e+00 1.968391e+00 3.118595e-08)
0.203771      	(-2.017581e+00 1.968350e+00 3.118517e-08)
0.203788      	(-2.017522e+00 1.968308e+00 3.118439e-08)
0.203805      	(-2.017463e+00 1.968266e+00 3.118362e-08)
0.203822      	(-2.017403e+00 1.968224e+00 3.118285e-08)
0.203839      	(-2.017343e+00 1.968181e+00 3.118208e-08)
0.203856      	(-2.017283e+00 1.968139e+00 3.118131e-08)
0.203873      	(-2.017223e+00 1.968096e+00 3.118054e-08)
0.20389       	(-2.017163e+00 1.968053e+00 3.117978e-08)
0.203907      	(-2.017102e+00 1.968010e+00 3.117902e-08)
0.203924      	(-2.017041e+00 1.967966e+00 3.117825e-08)
0.203941      	(-2.016980e+00 1.967922e+00 3.117749e-08)
0.203958      	(-2.016918e+00 1.967878e+00 3.117674e-08)
0.203974      	(-2.016856e+00 1.967834e+00 3.117598e-08)
0.203991      	(-2.016792e+00 1.967787e+00 3.116941e-08)
0.204008      	(-2.016725e+00 1.967738e+00 3.116272e-08)
0.204025      	(-2.016658e+00 1.967688e+00 3.115871e-08)
0.204042      	(-2.016590e+00 1.967638e+00 3.115863e-08)
0.204059      	(-2.016524e+00 1.967589e+00 3.116940e-08)
0.204076      	(-2.016457e+00 1.967540e+00 3.118752e-08)
0.204093      	(-2.016392e+00 1.967492e+00 3.120859e-08)
0.20411       	(-2.016326e+00 1.967444e+00 3.122872e-08)
0.204127      	(-2.016261e+00 1.967397e+00 3.124470e-08)
0.204144      	(-2.016197e+00 1.967350e+00 3.125453e-08)
0.204161      	(-2.016132e+00 1.967303e+00 3.125728e-08)
0.204178      	(-2.016067e+00 1.967256e+00 3.125329e-08)
0.204195      	(-2.016002e+00 1.967208e+00 3.124376e-08)
0.204212      	(-2.015937e+00 1.967161e+00 3.123038e-08)
0.204229      	(-2.015871e+00 1.967113e+00 3.121497e-08)
0.204246      	(-2.015806e+00 1.967065e+00 3.119922e-08)
0.204263      	(-2.015740e+00 1.967017e+00 3.118450e-08)
0.20428       	(-2.015674e+00 1.966969e+00 3.117175e-08)
0.204297      	(-2.015608e+00 1.966920e+00 3.116148e-08)
0.204314      	(-2.015541e+00 1.966871e+00 3.115381e-08)
0.204331      	(-2.015474e+00 1.966822e+00 3.114859e-08)
0.204348      	(-2.015407e+00 1.966773e+00 3.114544e-08)
0.204365      	(-2.015340e+00 1.966724e+00 3.114390e-08)
0.204382      	(-2.015273e+00 1.966674e+00 3.114349e-08)
0.204399      	(-2.015205e+00 1.966624e+00 3.114376e-08)
0.204416      	(-2.015137e+00 1.966574e+00 3.114437e-08)
0.204433      	(-2.015069e+00 1.966524e+00 3.114507e-08)
0.20445       	(-2.015001e+00 1.966473e+00 3.114568e-08)
0.204467      	(-2.014932e+00 1.966422e+00 3.114613e-08)
0.204484      	(-2.014863e+00 1.966371e+00 3.114640e-08)
0.204501      	(-2.014794e+00 1.966320e+00 3.114652e-08)
0.204518      	(-2.014725e+00 1.966269e+00 3.114651e-08)
0.204535      	(-2.014656e+00 1.966217e+00 3.114642e-08)
0.204552      	(-2.014586e+00 1.966165e+00 3.114628e-08)
0.204569      	(-2.014516e+00 1.966113e+00 3.114612e-08)
0.204585      	(-2.014446e+00 1.966060e+00 3.114594e-08)
0.204602      	(-2.014376e+00 1.966008e+00 3.114574e-08)
0.204619      	(-2.014305e+00 1.965955e+00 3.114552e-08)
0.204636      	(-2.014234e+00 1.965902e+00 3.114527e-08)
0.204653      	(-2.014163e+00 1.965849e+00 3.114498e-08)
0.20467       	(-2.014092e+00 1.965795e+00 3.114464e-08)
0.204687      	(-2.014021e+00 1.965742e+00 3.114425e-08)
0.204704      	(-2.013949e+00 1.965688e+00 3.114381e-08)
0.204721      	(-2.013877e+00 1.965634e+00 3.114333e-08)
0.204738      	(-2.013805e+00 1.965579e+00 3.114282e-08)
0.204755      	(-2.013733e+00 1.965525e+00 3.114228e-08)
0.204772      	(-2.013660e+00 1.965470e+00 3.114172e-08)
0.204789      	(-2.013587e+00 1.965415e+00 3.114115e-08)
0.204806      	(-2.013514e+00 1.965360e+00 3.114056e-08)
0.204823      	(-2.013441e+00 1.965304e+00 3.113997e-08)
0.20484       	(-2.013367e+00 1.965248e+00 3.113937e-08)
0.204857      	(-2.013294e+00 1.965192e+00 3.113876e-08)
0.204874      	(-2.013220e+00 1.965136e+00 3.113815e-08)
0.204891      	(-2.013146e+00 1.965080e+00 3.113753e-08)
0.204908      	(-2.013071e+00 1.965023e+00 3.113691e-08)
0.204925      	(-2.012997e+00 1.964966e+00 3.113628e-08)
0.204942      	(-2.012922e+00 1.964909e+00 3.113564e-08)
0.204959      	(-2.012847e+00 1.964852e+00 3.113499e-08)
0.204976      	(-2.012771e+00 1.964795e+00 3.113789e-08)
0.204993      	(-2.012696e+00 1.964737e+00 3.114250e-08)
0.20501       	(-2.012620e+00 1.964679e+00 3.114727e-08)
0.205027      	(-2.012544e+00 1.964621e+00 3.115114e-08)
0.205044      	(-2.012468e+00 1.964562e+00 3.115361e-08)
0.205061      	(-2.012391e+00 1.964504e+00 3.115465e-08)
0.205078      	(-2.012315e+00 1.964445e+00 3.115457e-08)
0.205095      	(-2.012238e+00 1.964386e+00 3.115382e-08)
0.205112      	(-2.012161e+00 1.964327e+00 3.115283e-08)
0.205129      	(-2.012083e+00 1.964267e+00 3.115191e-08)
0.205146      	(-2.012006e+00 1.964207e+00 3.115124e-08)
0.205163      	(-2.011928e+00 1.964147e+00 3.115084e-08)
0.20518       	(-2.011850e+00 1.964087e+00 3.115061e-08)
0.205197      	(-2.011772e+00 1.964027e+00 3.115042e-08)
0.205213      	(-2.011693e+00 1.963966e+00 3.115014e-08)
0.20523       	(-2.011614e+00 1.963905e+00 3.114967e-08)
0.205247      	(-2.011535e+00 1.963844e+00 3.114898e-08)
0.205264      	(-2.011456e+00 1.963783e+00 3.114808e-08)
0.205281      	(-2.011377e+00 1.963722e+00 3.114702e-08)
0.205298      	(-2.011297e+00 1.963660e+00 3.114588e-08)
0.205315      	(-2.011217e+00 1.963598e+00 3.114471e-08)
0.205332      	(-2.011137e+00 1.963536e+00 3.114358e-08)
0.205349      	(-2.011057e+00 1.963473e+00 3.114251e-08)
0.205366      	(-2.010976e+00 1.963411e+00 3.114153e-08)
0.205383      	(-2.010896e+00 1.963348e+00 3.114060e-08)
0.2054        	(-2.010815e+00 1.963285e+00 3.113972e-08)
0.205417      	(-2.010733e+00 1.963222e+00 3.113886e-08)
0.205434      	(-2.010652e+00 1.963158e+00 3.113799e-08)
0.205451      	(-2.010570e+00 1.963095e+00 3.113709e-08)
0.205468      	(-2.010488e+00 1.963031e+00 3.113616e-08)
0.205485      	(-2.010406e+00 1.962966e+00 3.113519e-08)
0.205502      	(-2.010324e+00 1.962902e+00 3.113420e-08)
0.205519      	(-2.010241e+00 1.962838e+00 3.113317e-08)
0.205536      	(-2.010158e+00 1.962773e+00 3.113214e-08)
0.205553      	(-2.010075e+00 1.962708e+00 3.113109e-08)
0.20557       	(-2.009992e+00 1.962642e+00 3.113004e-08)
0.205587      	(-2.009908e+00 1.962577e+00 3.112899e-08)
0.205604      	(-2.009825e+00 1.962511e+00 3.112794e-08)
0.205621      	(-2.009741e+00 1.962445e+00 3.112689e-08)
0.205638      	(-2.009656e+00 1.962379e+00 3.112584e-08)
0.205655      	(-2.009572e+00 1.962313e+00 3.112478e-08)
0.205672      	(-2.009487e+00 1.962246e+00 3.112371e-08)
0.205689      	(-2.009402e+00 1.962180e+00 3.112263e-08)
0.205706      	(-2.009317e+00 1.962113e+00 3.112155e-08)
0.205723      	(-2.009232e+00 1.962045e+00 3.112045e-08)
0.20574       	(-2.009146e+00 1.961978e+00 3.111935e-08)
0.205757      	(-2.009061e+00 1.961910e+00 3.111823e-08)
0.205774      	(-2.008975e+00 1.961842e+00 3.111711e-08)
0.205791      	(-2.008888e+00 1.961774e+00 3.111599e-08)
0.205808      	(-2.008802e+00 1.961706e+00 3.111485e-08)
0.205825      	(-2.008715e+00 1.961637e+00 3.111371e-08)
0.205842      	(-2.008628e+00 1.961569e+00 3.111257e-08)
0.205858      	(-2.008541e+00 1.961500e+00 3.111142e-08)
0.205875      	(-2.008454e+00 1.961430e+00 3.111026e-08)
0.205892      	(-2.008366e+00 1.961361e+00 3.110910e-08)
0.205909      	(-2.008278e+00 1.961291e+00 3.110794e-08)
0.205926      	(-2.008190e+00 1.961221e+00 3.110677e-08)
0.205943      	(-2.008102e+00 1.961151e+00 3.110559e-08)
0.20596       	(-2.008013e+00 1.961081e+00 3.110441e-08)
0.205977      	(-2.007924e+00 1.961010e+00 3.110323e-08)
